id,Library_Geolocation__Latitude__s,Library_Geolocation__Longitude__s
48226,39.013064,-94.6568
48227,42.2832841,-83.7593978
48228,33.8045912,-84.3679623
48229,44.3092189,-85.7310142
48230,36.1175041,-97.0800985
48232,47.0280575,7.5129041
48233,43.0921246,-70.7713084
48234,42.656934,-83.620816
48235,34.1414058,-118.1901639
48236,43.0281515,-89.4292054
48239,27.9308269,-82.475278
48241,37.3301127,-121.9043515
48242,39.8524537,-86.1527997
48243,30.409206,-86.8221505
48244,47.6370547,-117.4040247
48245,39.9845809,-105.1405378
48246,32.3811167,-96.0899722
48247,32.2657253,-96.0937174
48248,44.583502,-123.2853901
48249,30.2491413,-97.7427881
48251,32.3541185,-86.2066175
48252,39.6398177,-85.136896
48253,35.619314,-78.670482
48254,38.2380556,-85.7836188
48255,43.0593677,-79.9542696
48258,47.567648,-122.362567
48259,44.9301132,-93.3135351
48261,48.699687,-96.1847789
48262,42.8031503,-70.8766652
48263,41.305808,-96.040178
48265,47.6820328,-122.0352768
48266,39.0108337,-94.535881
48267,39.0943755,-94.5971097
48268,39.325303,-120.3888096
48269,40.5629351,-83.1057083
48270,35.5738468,-82.6132757
48271,40.2976473,-75.5974614
48272,40.3184752,-75.5669689
48273,40.3181602,-75.5444679
48274,38.5905052,-89.9111692
48276,38.9787713,-94.5673925
48277,43.9760909,-91.2891412
48278,47.8614408,-122.2281039
48279,37.9859271,-122.5823893
48280,47.6797671,-122.5142153
48281,39.3451065,-91.3393016
48282,51.0808589,-114.171369
48283,30.0052446,-91.8106362
48284,38.7925222,-104.8628606
48285,44.4930192,-88.0065519
48286,27.320118,-82.516266
48287,45.5536865,-94.1395592
48288,45.5687213,-94.2325791
48289,45.5017261,-94.1487033
48290,45.5395369,-94.2105435
48291,45.6398665,-94.5689062
48293,45.5505935,-94.1764548
48295,45.5711632,-94.1515681
48297,45.5874088,-94.1637024
48298,29.9809861,-90.0832362
48299,39.7404903,-104.9637786
48300,39.6950655,-104.9532824
48301,44.0233353,-116.9240569
48302,44.0109487,-116.932852
48303,42.101386,-88.2752003
48304,30.1809091,-95.4418189
48305,47.3665001,-122.1027571
48306,32.7815766,-97.1079283
48307,39.6633174,-102.8511338
48308,43.0948422,-89.3004144
48309,42.9089341,-84.2214853
48310,37.6937016,-121.7946665
48311,40.1696822,-85.482229
48312,39.8625303,-88.1506198
48313,44.1067265,-89.7995419
48315,36.5103761,-87.2376334
48316,32.7399846,-96.8618836
48317,42.3481241,-88.0669046
48318,32.7936577,-117.0352962
48319,37.3343376,-122.0541362
48320,42.2072463,-71.4271965
48322,42.0614174,-87.7001526
48323,34.7522934,-77.4179083
48325,37.4129074,-94.7088621
48326,44.2899673,-121.5505242
48327,43.219275,-77.553835
48328,47.6941807,-122.3227635
48329,30.4473829,-97.6872646
48330,26.5963274,-81.9296602
48331,44.1307323,-123.1341672
48332,44.9676207,-93.3666995
48333,32.847761,-117.185017
48334,32.7499756,-117.1810899
48335,44.0510901,-123.0375439
48336,33.4884365,-117.0941408
48337,51.3489394,6.1391002
48338,38.4440497,-81.4737905
48339,45.0914661,-75.3554416
48340,41.5530742,-87.6799369
48341,38.9330888,-77.3002672
48342,42.61578,-73.81527
48343,44.980851,-92.745534
48344,43.9745456,-70.1241311
48345,43.9804701,-70.1253998
48346,30.6707328,-88.1780572
48348,37.6933156,-121.0600655
48349,45.4419411,-122.613946
48350,34.1439867,-118.2009473
48351,42.8794861,-85.7079897
48352,32.7453381,-117.1669732
48353,42.0305359,-93.6157846
48354,39.7408685,-104.9656954
48355,42.6622153,-73.794415
48357,38.9544951,-77.0865522
48362,45.007433,-93.353116
48363,44.0558537,-79.461621
48364,43.2401233,-89.3525569
48365,34.354772,-82.1550239
48366,34.1770248,-118.3280242
48368,39.0248156,-94.8658791
48369,41.7925025,-72.6808333
48370,37.9541701,-120.4239222
48371,41.2241643,-98.2597561
48374,33.954906,-117.3630541
48375,28.0131642,-82.7881005
48377,38.1934386,-122.1413619
48379,39.2733991,-76.7973275
48380,21.3994404,-157.9797979
48381,35.9403972,-78.993873
48382,45.0615617,-93.0231669
48383,36.6028261,-121.9266669
48384,35.1483557,-106.5672692
48385,33.7764659,-118.0233889
48386,41.9579999,-87.7005329
48387,36.0257272,-78.9755525
48388,34.107433,-118.148693
48389,38.4475845,-78.9247358
48391,44.8554591,-122.9476002
48392,39.67555,-75.76094
48393,31.8676856,-106.6541607
48394,39.6954772,-104.9666538
48395,39.6950512,-104.9761925
48397,47.6709598,-122.3190233
48398,41.5540853,-87.416491
48399,41.547721,-87.4171156
48400,41.5307859,-87.4252528
48401,41.5244533,-87.4279389
48402,32.741558,-117.13603
48403,41.5251731,-87.428732
48404,41.5328221,-87.4293303
48405,51.6920885,5.3204563
48406,30.1448027,-81.7330183
48407,33.0206288,-79.8524408
48408,41.609044,-93.8212877
48409,37.5142146,-122.2740065
48410,45.5960344,-122.7634301
48411,36.0490701,-75.6890109
48412,37.8923176,-122.2671832
48413,37.398377,-122.0630171
48414,40.6275489,-112.2799195
48415,47.6931522,-117.4153496
48416,38.984264,-77.006184
48417,38.9759359,-77.0094626
48419,33.9609967,-80.9653693
48420,41.2548549,-95.9759165
48421,34.7699986,-92.3353124
48422,33.8540787,-84.1290631
48423,33.002558,-96.6135909
48424,36.772447,-119.8416293
48425,34.1320295,-109.9730688
48426,40.7221124,-111.8349436
48427,-37.7701022,144.9515366
48428,35.125851,-80.777489
48429,38.546643,-121.49153
48430,38.9732265,-77.005166
48431,38.9751417,-76.9994068
48432,45.4814953,-122.6179243
48433,44.0328076,-123.1079326
48434,40.958759,-124.1193241
48435,41.0537471,-83.6514236
48436,37.5651322,-77.4616934
48437,47.63726,-122.17333
48439,52.3811655,4.6426517
48440,41.5064876,-81.5296373
48442,47.6650361,-122.2776649
48443,41.4999331,-90.5187557
48444,41.5339433,-90.4932115
48445,40.5744951,-85.6720916
48446,39.4225347,8.9174297
48447,47.4451618,-122.1095968
48448,44.9975847,-93.3054123
48450,32.785284,-115.584849
48451,32.792,-115.5630514
48452,32.7783962,-115.5627873
48454,44.9101265,-123.0517537
48455,32.7751408,-117.0000274
48457,27.8968486,-81.5806567
48458,33.8217996,-84.3397233
48459,44.172167,-88.29716
48461,37.2665726,-121.9640873
48464,40.7463072,-96.610874
48465,49.9076842,-97.1281177
48466,43.0257925,-76.0171134
48467,47.7072225,-117.4321167
48468,40.5988745,-111.9463106
48469,41.9783256,-90.6550593
48470,44.9036574,-93.2892887
48471,38.9257882,-94.6035215
48472,47.6746769,-122.2752092
48473,37.9333252,-122.3434992
48474,27.3075956,-82.5243547
48475,38.0098858,-122.5211417
48476,38.9837791,-77.0080518
48477,39.0254844,-77.0648336
48478,33.8932069,-83.469541
48479,48.0461838,-122.1262426
48480,49.2547675,-123.0714124
48481,40.0600061,-75.1929087
48482,33.9090097,-117.475941
48483,38.9559269,-77.1018383
48484,33.5549582,-111.9183876
48485,37.1707418,-94.3833678
48486,44.6487634,-124.0514947
48487,29.7466722,-95.4799575
48489,47.1247239,-122.3965327
48491,40.528994,-91.409073
48492,40.0508524,-76.9378613
48493,32.8814962,-100.1257353
48494,35.1369746,-89.8832446
48495,30.0444196,31.2357116
48496,27.2672574,-82.4393364
48498,27.3110133,-82.4628495
48499,27.3863741,-82.482422
48500,27.0535057,-82.4362372
48501,38.4453985,-122.6795497
48503,35.1602374,-80.8066769
48505,40.578268,-75.708871
48506,33.0197768,-97.1343602
48507,30.1707181,-97.7961074
48509,39.6635277,-85.1430546
48510,39.6414466,-85.1409129
48511,39.750583,-104.8813331
48512,-35.3242673,149.0738868
48513,27.6393211,-80.4264007
48515,33.1507531,-117.3369261
48516,33.8488985,-84.432564
48518,47.3030428,-122.578775
48519,34.027682,-83.30995
48520,43.831898,-70.247364
48521,42.2659589,-83.730809
48523,36.976392,-122.014001
48524,45.46371,-122.694201
48526,34.4213875,-119.6917871
48527,32.2426544,-110.9217441
48528,38.7724098,-75.1407196
48529,41.8683028,-88.1265649
48530,32.7680255,-117.1243842
48531,44.013834,-91.6278668
48532,34.956561,-81.035976
48533,35.4187028,-119.1221856
48534,32.7702758,-116.9593253
48535,33.4986743,-111.9423503
48536,33.9977811,-117.7133734
48537,41.7407154,-73.2057361
48538,41.6412047,-93.4651402
48539,41.2937681,-92.6391867
48540,34.1656478,-118.0594764
48542,51.3804009,1.3353862
48543,47.910483,33.391783
48544,33.027156,-97.024395
48546,45.21493,-122.97686
48548,44.7917944,-93.6005063
48549,26.1836345,-98.006045
48550,36.9895452,-122.0044677
48551,-37.9120854,145.0009156
48553,32.7760518,-117.1936329
48555,40.7945848,-124.0572081
48556,47.607286,-122.297112
48557,45.3784852,-122.5969733
48560,46.856514,-122.390403
48562,36.3690655,-94.2116727
48565,33.6239605,-111.9631714
48566,30.244637,-97.7398242
48567,44.6391673,-122.9169784
48568,44.5414786,-95.1249779
48569,51.817482,3.9770031
48570,40.406058,-104.6856456
48573,49.2112504,-122.8717627
48574,36.0693368,-94.1557553
48575,39.2543923,-121.0316537
48577,39.7304697,-121.8244548
48579,30.1488786,-85.6528226
48580,39.7264679,-121.8262132
48581,42.7223,-90.47628
48582,42.7395234,-90.4915882
48583,40.378896,-86.086308
48584,33.947468,-117.509765
48585,33.9970591,-81.0041461
48586,30.4285037,-97.8051436
48588,34.0247839,-118.29268
48589,45.3724004,-75.777869
48590,34.0066099,-117.676737
48591,36.5793691,-82.5698499
48592,35.7863592,-78.5952849
48593,38.0155664,-122.5530283
48594,42.25197,-85.55192
48595,32.4851866,-93.7412477
48596,47.5469932,-122.2227066
48598,51.0666903,3.6220653
48599,33.1802814,-117.3583194
48602,44.6458601,-124.0467731
48603,35.09366,-106.607142
48604,44.6459293,-124.0511449
48605,45.1872034,-87.5840153
48607,44.6326314,-124.0566482
48608,51.0185374,-114.1051982
48609,47.7027404,-122.2857363
48610,44.312785,-124.1045848
48611,43.671804,-79.3019415
48612,38.9978628,-94.7032607
48613,49.354472,-123.265153
48614,36.4004956,-79.3259316
48615,34.8322546,-82.4167165
48616,31.8530489,-106.5422379
48617,47.3004846,-122.5166248
48618,47.4982868,-122.2311843
48619,36.7444891,-79.8931219
48620,33.7604828,-96.5400192
48621,36.6377317,-79.824827
48622,36.7001373,-79.9386518
48623,37.9214589,-122.3039086
48624,46.7971342,-95.8098102
48625,34.4453368,-118.3825115
48626,43.0545669,-89.3207542
48627,39.755731,-105.2219456
48628,42.2241329,-83.5845063
48629,45.1209157,-93.1234518
48630,37.8504478,-76.2737306
48632,33.414595,-82.320633
48634,45.9212114,-95.3793503
48636,26.2687864,-98.1741207
48638,30.1664734,-97.8251978
48639,41.242953,-80.813376
48640,38.590627,-90.4175688
48641,40.0203187,-76.7040539
48642,27.9898531,-82.6878342
48644,39.8021205,-89.6981454
48645,37.8673474,-122.2872531
48646,48.7580482,-122.4320481
48647,37.5869559,-119.8501723
48648,45.5473818,-122.6032526
48649,40.858653,-77.8764875
48650,35.063325,-84.031249
48651,49.8813216,-97.2280851
48652,2.84225,101.8009721
48653,37.3692988,-122.0335122
48654,38.8247735,-77.0564498
48655,43.777859,-91.2088655
48656,60.1091181,19.8431158
48658,40.0356482,-76.3201508
48659,38.8566026,-104.9147259
48660,35.0616403,-78.9093972
48661,38.4708168,-78.8745489
48662,40.4319876,-104.7643697
48663,33.8667616,-98.5483697
48664,36.844186,-119.7020102
48665,32.2254161,-110.9446697
48666,43.4943531,-88.0625323
48667,38.9377393,-94.6229833
48670,38.9677146,-86.7817023
48671,39.7637617,-104.8862595
48672,48.117039,-122.781281
48673,44.7966813,-88.1892669
48674,35.0700712,-106.5739219
48675,41.0260096,-111.9339677
48676,33.9703026,-81.0662825
48677,39.5099952,-84.7461338
48678,38.9158496,-77.1161785
48679,41.6404216,-93.7493214
48680,42.9616727,-87.8568509
48681,41.9947936,-88.6948915
48682,44.8864996,-93.3266118
48683,41.7094894,-91.5861584
48684,39.0260363,-94.584631
48685,37.3492199,-121.8811872
48686,35.9444646,-83.9909284
48687,38.8325312,-77.4407642
48688,47.7554467,-117.4538029
48689,32.7246735,-117.1263144
48690,42.500108,-90.725062
48691,29.989808,-90.1091821
48692,34.9339123,-81.9573811
48695,34.9979375,-78.3620838
48696,30.2988396,-81.8305822
48697,39.7208423,-104.6867727
48698,35.8859573,-78.6513761
48699,43.6618288,-93.0032912
48700,35.5728766,-78.6168428
48701,39.3537483,-76.5452331
48702,38.881395,-77.196287
48703,-37.7565052,144.9875814
48704,29.089467,-81.0562105
48705,38.9847118,-77.0190453
48706,35.7595731,-79.0192997
48707,39.0937276,-84.486794
48708,49.9256624,-97.1288823
48710,34.1633423,-118.940196
48711,32.7917115,-117.0340087
48712,45.7333325,-107.6089794
48713,46.8729775,-113.9991297
48715,37.2376637,-121.9536879
48716,34.71372,-76.647972
48717,41.8848644,-88.0935734
48718,27.928146,-82.4898831
48719,45.8006302,-108.5621473
48720,51.844562,4.5012923
48721,47.2224566,-121.000182
48722,41.9060799,-87.8727657
48723,41.6124307,-70.4629254
48724,40.0167546,-83.1786998
48725,39.4102034,-94.2596926
48727,34.7631562,-86.695078
48728,41.5802624,-81.5663276
48729,39.4243708,-76.9691105
48730,42.3552099,-71.2222736
48731,29.478947,-98.453565
48732,36.9755706,-121.9178028
48733,46.8290872,-92.0398302
48734,29.5762778,-97.9503263
48735,51.0562694,-114.0440665
48736,42.2020385,-83.1824637
48737,33.089232,-96.6845808
48738,33.8640981,-84.2924481
48739,38.4105798,-82.4353059
48742,34.4586479,-119.237142
48743,43.1051603,-81.1419475
48744,40.5152804,-88.9396843
48745,36.085686,-81.368426
48746,38.4422027,-120.7124664
48747,39.7177259,-104.6847755
48748,35.2887821,-81.5378298
48749,33.7837646,-84.357183
48750,39.7137372,-104.9354631
48751,41.8528997,-88.0897327
48752,36.1316008,-80.2771909
48753,45.0845089,-93.0080673
48754,37.6645147,-121.0108197
48755,30.377416,-97.918812
48756,34.0380704,-118.427788
48757,43.8718657,-91.217427
48758,33.0964858,-83.2750996
48759,43.3856999,-80.4228722
48760,54.8984554,23.9143488
48761,35.1645911,-80.8328267
48762,43.9628081,-91.2429151
48763,41.1607591,-112.0474735
48764,34.1453235,-117.8630912
48765,28.0026333,-82.6940809
48766,30.3059577,-97.6905565
48767,32.317008,-110.851682
48769,32.665153,-114.4429614
48773,33.463612,-86.813192
48774,35.8849,-78.90658
48775,31.2972528,-89.3418776
48776,36.1016041,-80.2474301
48777,36.1788162,-80.3377875
48778,40.3069878,-75.1351205
48780,43.2022088,-80.4136197
48781,49.7456158,-123.1294758
48782,37.954526,-121.2893634
48783,30.7071369,-90.9450935
48784,44.636311,-73.3022079
48785,47.2663977,-122.5284587
48786,45.5898173,-122.7451103
48787,40.6609675,-73.4006858
48788,40.5559432,-79.7574459
48789,43.3877676,-95.1484146
48790,36.6145514,-121.9135539
48791,42.0849681,-87.9661946
48792,47.3432791,-93.7946109
48793,45.4796655,-122.6931355
48794,45.4973691,-122.6543467
48795,45.0016285,-93.2674429
48796,34.212007,-118.2443419
48797,38.762681,-77.246171
48798,33.792832,-84.3144694
48799,32.9450824,-83.7433469
48800,41.2920994,-82.2291688
48801,42.2844644,-88.2618212
48804,44.4989321,-87.9494671
48805,44.8432261,-92.231796
48806,42.3621682,-83.3100677
48808,43.7571293,-88.9508084
48809,45.5842481,-122.7071758
48810,45.0508325,-93.4502147
48811,40.367804,-74.65998
48812,35.9199036,-94.9717541
48813,43.0225657,-89.4850123
48814,32.3165399,-95.4772726
48815,42.5981187,-88.5968913
48816,44.8442038,-93.0398794
48817,13.0599986,80.2484723
48819,38.0355325,-78.4764598
48820,42.5058017,-90.6936189
48821,33.771007,-118.1554521
48823,38.4116834,-81.480581
48824,31.5651875,-110.2867356
48826,42.4245575,-83.2976293
48827,35.105179,-89.9400477
48828,41.9659308,-87.6943006
48829,43.6405929,-79.477046
48831,45.5399786,-122.8136079
48832,35.156301,-106.6894158
48835,40.5287375,-105.0496912
48836,43.8030672,-91.2416456
48837,43.2304613,-88.0607509
48838,41.786807,-71.4131918
48839,42.0151336,-93.1666192
48840,43.6974897,-79.4027422
48841,37.128625,-93.3296446
48842,38.0264846,-78.4974462
48844,51.2339365,3.8996513
48845,43.4244055,-123.2949196
48846,44.2821483,-121.1793776
48847,38.4164579,-96.1859301
48848,47.4977239,-94.8989699
48849,38.9811197,-77.3546504
48851,47.692587,-122.288431
48852,44.3829398,-92.0326956
48853,27.7550079,-97.3977323
48854,50.9790768,-113.68745
48855,47.2653286,-122.467202
48856,32.9808292,-82.8275189
48857,41.464408,-90.323222
48858,44.9723818,-92.9448301
48859,39.04877,-76.5621
48860,52.0044342,5.9767445
48862,43.0780203,-88.077652
48864,47.4858403,-94.8726176
48865,41.8151465,-69.9865085
48866,38.6351713,-121.3764529
48867,43.4209782,-82.8313909
48868,51.0928911,-114.16145
48869,34.1184019,-118.0692793
48870,45.0251341,-123.0218393
48871,43.0289354,-124.0128065
48873,35.952141,-83.952448
48875,45.1665716,-90.8087896
48876,36.0167067,-96.9047998
48877,32.6651482,-114.4741704
48878,44.2273896,-88.4833358
48879,44.9061086,-116.0987797
48880,26.1687939,-97.986017
48881,38.7999395,-89.9483836
48882,43.4209782,-82.8313909
48883,43.7085846,-79.3805977
48884,47.7188809,-122.1928128
48885,33.2043014,-96.6238071
48886,37.9540403,-122.5408317
48889,39.0060562,-77.0061095
48890,45.159645,-93.413924
48891,42.2485321,-88.6082895
48892,51.274174,3.4497151
48893,9.8475259,-84.3160294
48894,45.0217449,-93.3430904
48895,39.6818553,-75.7696967
48896,44.9054978,-93.2732749
48897,47.6843026,-122.296925
48898,38.245,-93.364
48899,37.5708636,-77.4729757
48900,41.8802949,-87.8819387
48901,38.9575854,-77.1001749
48902,43.2419491,-71.5381307
48904,43.0985106,-89.3407965
48905,37.994577,-122.0886932
48906,41.039958,-74.221164
48907,42.3484626,-88.0145616
48908,39.0211814,-77.0050166
48910,43.978542,-92.055457
48911,44.682552,-92.768313
48912,44.4747308,-88.0893701
48913,35.5689274,-82.5888856
48914,41.4124147,-93.0119615
48915,40.6715951,-73.6830751
48917,-35.4463828,138.3215845
48919,42.6817809,-88.9939155
48920,38.38147,-78.9751741
48921,33.598605,-86.690813
48922,42.3132148,-83.3962984
48923,51.0114136,-114.0739789
48924,33.9221502,-117.941948
48926,61.139599,-149.7966791
48927,47.3798063,-122.3051677
48928,49.6927401,13.4892577
48929,38.2835217,-77.7726876
48930,44.5778302,-75.0661479
48931,40.2924241,-79.4056599
48933,30.3104469,-97.7660222
48934,38.8625675,-104.8055412
48935,38.5495486,-86.6173623
48936,30.1802226,-82.6068282
48937,41.6098074,-93.6678101
48938,38.5004519,-75.1316891
48939,30.3647571,-103.6653293
48940,27.2924942,-82.5347538
48941,46.540624,-87.394655
48942,36.103369,-95.955219
48943,44.8582849,-92.6242549
48944,32.8737024,-96.7022927
48945,38.0303662,-122.5566959
48946,45.4941175,-122.3873093
48947,29.7583873,-95.6092491
48948,33.3083755,-112.0282383
48949,33.8172324,-118.0922643
48951,33.6624305,-84.4543084
48952,39.4346361,-88.7911143
48953,35.746039,-83.973995
48954,41.3446288,-82.1004117
48955,41.0575985,-85.1475718
48956,36.8984189,-76.147634
48957,43.6627018,-79.4586995
48958,43.0671715,-89.394186
48959,43.0537951,-88.0596738
48960,42.6063751,-83.936817
48961,38.710213,-90.3110809
48962,53.844777,-2.992471
48963,39.5267807,-75.8139532
48964,48.1335297,-122.8043742
48966,30.4483572,-97.7546363
48967,44.0599026,-92.4754453
48968,45.072042,-93.328053
48969,35.4234481,-80.8863543
48970,43.007872,-88.989837
48971,29.4707358,-98.4926287
48972,38.916171,-77.121142
48973,41.6478862,-91.5303573
48974,34.1592625,-118.3788564
48975,47.6800354,-122.3941006
48976,53.5006059,-113.4992409
48977,43.0929309,-89.3447241
48978,34.4742238,-118.629117
48979,43.0093409,-84.170761
48980,45.0123617,-93.3484741
48981,37.755009,-122.407773
48982,37.371651,-122.114849
48983,38.7810945,-77.5321805
48984,45.4544888,-98.102067
48985,47.6695672,-122.5629532
48986,45.46941,-89.72925
48987,33.3193031,-84.0442401
48988,39.7471697,-105.1273399
48989,47.8407911,-115.59618
48990,32.8791975,-96.7248873
48991,46.1359833,-89.8833506
48992,40.8012606,-77.9592285
48993,40.1055296,-82.4301837
48994,34.2105253,-118.2019927
48995,34.706198,135.1953753
48997,38.87806,-94.4229
48999,40.7992741,-89.6070821
49000,34.4610146,-118.4945151
49001,45.081355,-93.486272
49002,43.6688469,-70.292314
49003,41.2905122,-92.654741
49004,29.806148,-95.407506
49005,45.4466296,-122.5215899
49006,32.9802657,-96.7360815
49008,41.8949142,-88.311668
49009,43.546427,-80.2599011
49010,37.793519,-121.235867
49012,61.1529939,-149.6962321
49013,34.3779671,-118.5543322
49014,33.6075034,-117.8922515
49016,32.708993,-97.4665777
49017,57.6833289,11.9266869
49018,32.921097,-96.892344
49019,32.915032,-96.9246498
49020,44.9889546,-93.2180299
49022,47.1746822,-93.5004143
49023,37.672668,-92.6584773
49024,42.2546523,-83.7149114
49025,45.303301,-93.5354679
49026,47.600389,-121.980338
49027,61.539776,-149.5926329
49028,44.6292842,-90.0111942
49029,37.3275299,-80.0505453
49030,41.3211545,-80.2589697
49031,41.6544661,-72.7932373
49032,43.1031168,-89.3329697
49033,43.0955665,-89.4836436
49034,40.437056,-75.921121
49035,45.7527911,9.2224251
49036,35.2225685,-80.7829421
49037,30.3716347,-97.6884759
49038,37.814028,-122.2160612
49039,35.4176003,-80.8431848
49040,-35.5202162,138.2222131
49041,34.2552107,-118.5585957
49042,38.5613607,-92.1660732
49043,44.0886349,-122.716501
49044,40.4777687,-85.9632828
49045,44.0391596,-91.6255543
49046,45.3066308,-122.797516
49047,33.1090797,-117.0626518
49048,35.7640555,-78.80311
49049,38.3169711,-104.7189408
49050,42.4666612,-71.2393236
49051,48.09473,9.23807
49052,30.3158969,-97.7197124
49053,37.3029477,-121.9021207
49054,46.3022988,-119.2863728
49055,30.2051165,-81.3761941
49057,40.0778578,-75.2092813
49058,44.901004,-93.311387
49059,35.7791117,-78.116066
49060,41.046951,-85.1564229
49061,36.4526314,-82.5083178
49062,38.2848108,-85.7624291
49063,44.282727,-88.3816682
49064,41.058344,-85.2135557
49065,38.857975,-104.911027
49066,38.8537801,-104.9109392
49067,37.9268224,-122.3159999
49068,44.076521,-121.021072
49069,39.9257631,-105.0210638
49071,47.2969319,-122.1888904
49072,44.951317,-93.28772
49073,44.9185935,-93.1877292
49075,38.9580849,-92.3309834
49076,41.890294,-88.140084
49077,34.9047702,-80.9765838
49078,42.7606708,-88.217797
49079,38.8402119,-77.1768469
49080,42.3081792,-88.4555478
49081,33.9434624,-118.2398249
49082,41.427074,-71.554556
49083,38.6216916,-89.9138245
49084,38.5592632,-89.9895251
49085,34.1568114,-118.3754702
49087,45.062695,-83.4334075
49088,30.8160804,-84.3003993
49089,41.8541604,-88.3227921
49090,42.35246,-71.22301
49091,30.4105502,-88.8111982
49092,42.4651038,-96.35753
49093,41.6227772,-93.8710384
49095,39.1461475,-121.0311135
49096,42.7609551,-90.4709311
49098,43.605433,-116.7004505
49099,39.1880979,-84.378905
49100,34.1232033,-117.5717542
49101,36.3439854,-82.3525001
49102,41.130217,-95.981549
49103,30.4090366,-88.8280825
49105,46.34554,-91.5027519
49106,43.1030315,-76.1314291
49107,41.5831069,-87.7865169
49108,32.3582883,-90.3210578
49109,47.0197571,-122.8743351
49110,37.9004966,-122.0361987
49111,39.2356927,-85.8841407
49112,47.764568,-122.3726829
49113,44.9840356,-93.0227748
49114,39.257756,-76.823627
49115,44.8778442,-93.3127485
49116,34.9662297,-79.0412431
49117,33.9688586,-117.3884773
49118,39.7714218,-105.0293273
49119,33.5970075,-83.9738268
49120,39.3270784,-76.6120967
49122,31.4804521,-110.2654663
49123,-37.7263084,145.0695169
49124,-37.7267409,145.070517
49125,47.2332034,-122.9727723
49126,51.5966387,-0.0255657
49127,29.9035132,-96.6770731
49128,28.6034848,-81.2377493
49129,45.0029883,-92.804224
49130,41.7590071,-88.4364698
49131,41.5033606,-87.6365679
49133,40.0550639,-83.0085458
49134,43.7267568,-116.2605716
49135,37.9143125,-122.0776946
49136,45.023561,-93.1232795
49137,39.5099398,-119.8142033
49138,32.5097748,-84.9577149
49139,45.6633333,12.2500274
49140,44.1906336,-73.7863615
49141,42.2698046,-89.0526276
49142,44.7638215,-92.8013645
49143,28.8345681,-96.9731983
49145,3.4680284,-76.6296126
49146,45.9987456,-75.9459049
49147,39.0237907,-77.508088
49149,44.7460521,-93.4049507
49150,40.7066132,-75.2029078
49151,37.957743,-122.100128
49152,40.71211,80.10967
49153,41.2405154,16.5102619
49154,43.0762732,-73.7828884
49155,42.3150802,-83.7524142
49157,45.5786215,-122.685365
49158,43.0387742,-89.5596598
49159,47.2604736,-122.5270037
49160,47.6355259,-122.5256738
49162,38.8583847,-104.9164742
49163,35.6020063,-78.6888649
49164,18.392334,-66.116558
49165,44.933279,-89.679172
49166,47.6148111,-122.2086107
49167,40.9134002,-74.5157043
49168,38.3615364,-75.5651281
49170,43.3040188,-88.3365865
49171,39.1725338,-86.4983247
49172,40.8720905,-74.3479003
49174,42.2253788,-88.0936629
49175,33.4312028,-111.7024145
49177,41.3464705,-82.1342129
49178,38.8572606,-104.9117246
49179,47.1561052,-122.0752447
49180,38.8589169,-104.9196533
49181,38.8558613,-104.914691
49182,38.8577823,-104.8978234
49183,38.8578202,-104.9128418
49184,38.861231,-104.922959
49185,38.8577475,-104.9031157
49186,38.8572608,-104.9113496
49187,27.7859019,-82.6332561
49189,32.8716147,-117.2110419
49190,35.1232528,-80.8503633
49191,25.916966,-97.4993875
49192,45.9763433,-122.3679761
49193,26.4119314,-98.9573763
49194,49.8774941,-97.2690606
49195,41.6714632,-93.7306963
49196,40.3199681,-75.1610098
49197,37.352492,-122.07394
49198,33.5605362,-112.0847806
49199,40.315667,-75.1239198
49200,41.2290695,-96.0612389
49204,37.9534736,-87.3832547
49205,-32.8737901,151.6580286
49206,44.95228,-91.04435
49207,37.7914656,-121.2302411
49208,44.1073485,-70.101552
49209,39.616268,-79.9208006
49210,44.9562954,-84.6823911
49211,44.8740288,-73.3392229
49212,39.5302436,-94.6291804
49213,32.059792,-81.085914
49214,18.3998013,-66.0677032
49215,29.9524892,-90.041851
49216,40.2781868,-76.5775849
49217,39.733071,-90.236203
49218,36.4786603,-82.5938139
49219,37.8158909,-122.1167169
49221,30.3033113,-81.655827
49223,38.9154354,-77.1898753
49225,39.881748,-74.974722
49226,44.9763,-93.1101458
49229,39.7718754,-105.0109746
49230,28.343924,-82.1203496
49231,38.873542,-77.13393
49232,29.9071792,-96.6757364
49233,42.5818428,-73.8202874
49234,44.1617493,-77.3805093
49235,43.1938625,-73.0509274
49237,37.8810475,-122.2844788
49238,37.9908443,-122.4742111
49239,42.8792657,-112.4388827
49240,41.478296,-87.4700128
49241,33.7130874,-117.942909
49242,43.0337642,-78.8693374
49243,45.5411437,-122.6299978
49244,42.3703298,-122.920657
49245,39.0650506,-76.5538129
49246,39.058566,-94.591534
49247,42.4465811,-92.4005144
49248,44.4192307,-68.617482
49249,42.347724,-83.0779979
49250,44.8542908,-93.3721756
49252,43.2717012,-79.8620434
49253,44.9045543,-66.9843758
49254,47.5737292,-122.6141575
49255,42.2364515,-122.7715027
49256,29.4658545,-94.6164638
49257,47.6722379,-122.3516907
49259,33.8723132,35.5402505
49260,38.0924866,13.5407594
49261,34.8094678,-82.3739628
49262,51.0170667,-114.1321074
49263,37.5404024,-122.2946509
49264,35.408,-118.9716483
49265,40.469404,-79.928441
49267,33.9372427,-98.5323654
49268,37.2653966,-76.0165981
